SALES HISTORY LOAD FILE 3,,,,,,,,,,,,,
04/01/2022 08:44:13AM,,,,,,,,,,,,,
Ship To,Counterman,Invoice Number,INVOICE DATE,ENTRY TIME,Part Number,Part Number With Vendor,Unit Cost,Qty Ship,Unit Sell Price,Extended Part Price,Extended Part Profit,VND,Options
4081-1,46,1142906,3/31/2022,09:02:17AM,246-017,DOR246-017,$24.40 ,1,$34.07 ,$34.07 ,$9.67 ,DOR,AP
5866,85,1138068,3/2/2022,10:13:04AM,46671,WIX46671,$23.04 ,3,$27.69 ,$83.07 ,$13.95 ,WIX,A
3487-1,13,1141412,3/23/2022,10:29:39AM,56864B,WEB56864B,$89.34 ,4,$124.99 ,$499.96 ,$142.60 ,WEB,A
5866,85,1138068,3/2/2022,10:13:04AM,33472MP,WIX33472MP,$9.82 ,12,$9.82 ,$117.84 ,,WIX,AP
5866,85,1138068,3/2/2022,10:13:04AM,46562,WIX46562,$27.76 ,2,$30.77 ,$61.54 ,$6.02 ,WIX,A
5866,85,1138068,3/2/2022,10:13:04AM,WA10679,WIXWA10679,$46.38 ,0,$43.98 ,,,WIX,AP
3487-1,13,1141412,3/23/2022,10:29:39AM,XK3124707QP,MERXK3124707QP,$52.30 ,4,$65.39 ,$261.56 ,$52.36 ,MER,APY
5866,85,1138068,3/2/2022,10:13:04AM,57151MP,WIX57151MP,$14.60 ,6,$14.58 ,$87.48 ,($0.12),WIX,AP
5866,85,1138068,3/2/2022,10:13:04AM,57085,WIX57085,$7.08 ,1,$7.73 ,$7.73 ,$0.65 ,WIX,A
2131,88,1142084,3/28/2022,09:29:06AM,AN31-18,JIPAN31-18,$2.54 ,2,$4.56 ,$9.12 ,$4.04 ,JIP,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-720,DOR860-720,$6.47 ,1,$12.70 ,$12.70 ,$6.23 ,DOR,AP
4081-1,46,1142906,3/31/2022,09:02:17AM,860-625,DOR860-625,$3.77 ,1,$8.14 ,$8.14 ,$4.37 ,DOR,A
2131,88,1142084,3/28/2022,09:29:06AM,91210,VEL091210,$8.61 ,1,$14.26 ,$14.26 ,$5.65 ,VEL,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-740,DOR860-740,$5.66 ,0,$11.12 ,,,DOR,A
2131,88,1142084,3/28/2022,09:29:06AM,PBB16-SL,CVLPBB16-SL,$2.56 ,1,$3.78 ,$3.78 ,$1.22 ,CVL,AP
4081-1,46,1142906,3/31/2022,09:02:17AM,860-730,DOR860-730,$6.47 ,0,$11.25 ,,,DOR,AP
4081-1,46,1142906,3/31/2022,09:02:17AM,860-640,DOR860-640,$6.60 ,1,$12.96 ,$12.96 ,$6.36 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-620,DOR860-620,$3.39 ,0,$7.00 ,,,DOR,AP
2131,88,1142084,3/28/2022,09:29:06AM,54400,SEL54400,$1.39 ,1,$3.10 ,$3.10 ,$1.71 ,SEL,AP
4081-1,46,1142906,3/31/2022,09:02:17AM,860-735,DOR860-735,$7.40 ,0,$12.25 ,,,DOR,AP
2131,88,1142084,3/28/2022,09:29:06AM,AP1-Q,HUNAP1-Q,$2.25 ,1,$4.66 ,$4.66 ,$2.41 ,HUN,A
4081-1,46,1142906,3/31/2022,09:02:17AM,197-715,DOR197-715,$12.52 ,0,$19.87 ,,,DOR,AP
2131,88,1142084,3/28/2022,09:29:06AM,9580HD,GAT9580HD,$12.68 ,2,$23.09 ,$46.18 ,$20.82 ,GAT,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-630,DOR860-630,$7.40 ,0,$12.25 ,,,DOR,AP
2131,88,1142084,3/28/2022,09:29:06AM,100,PDC00100,$5.07 ,1,$8.62 ,$8.62 ,$3.55 ,PDC,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-725,DOR860-725,$7.40 ,1,$12.61 ,$12.61 ,$5.21 ,DOR,AP
1614-1,105,1140185,3/15/2022,08:48:43AM,E-5558-L,EUCE-5558-L,$1.61 ,60,$2.00 ,$120.00 ,$23.40 ,EUC,AP
1614-1,105,1140185,3/15/2022,08:48:43AM,E-11674-L,EUCE-11674-L,$22.93 ,0,$26.06 ,,,EUC,AP
1614-1,105,1140185,3/15/2022,08:48:43AM,E-8976-L,EUCE-8976-L,$12.38 ,0,$14.07 ,,,EUC,A
1614-1,105,1140185,3/15/2022,08:48:43AM,E-5798,EUCE-5798,$1.13 ,10,$3.56 ,$35.60 ,$24.30 ,EUC,AP
1614-1,105,1140185,3/15/2022,08:48:43AM,E-11669-L,EUCE-11669-L,$12.43 ,15,$16.72 ,$250.80 ,$64.35 ,EUC,AP
1614-1,105,1140185,3/15/2022,08:48:43AM,E-10223,EUCE-10223,$8.54 ,0,$10.03 ,,,EUC,AP
1614-1,105,1140185,3/15/2022,08:48:43AM,E-11705,EUCE-11705,$3.72 ,85,$4.23 ,$359.55 ,$43.35 ,EUC,A
2020,88,1139744,3/12/2022,10:53:13AM,10088,LUC10088,$5.05 ,-1,$7.26 ,($7.26),($2.21),LUC,A
2020,88,1139744,3/12/2022,10:53:13AM,60071,VEL060071,$25.10 ,1,$43.98 ,$43.98 ,$18.88 ,VEL,A
2020,88,1139744,3/12/2022,10:53:13AM,FXI-2B,SFTFXI-2B,$1.07 ,1,$2.75 ,$2.75 ,$1.68 ,SFT,A
4081-1,46,1142906,3/31/2022,09:02:17AM,810-111,DOR810-111,$3.11 ,1,$7.00 ,$7.00 ,$3.89 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,870-017,DOR870-017,$5.10 ,1,$10.02 ,$10.02 ,$4.92 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,868-017,DOR868-017,$5.10 ,0,$10.02 ,,,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,810-113,DOR810-113,$2.91 ,1,$6.55 ,$6.55 ,$3.64 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,865-017,DOR865-017,$5.10 ,1,$9.67 ,$9.67 ,$4.57 ,DOR,AP
4081-1,46,1142906,3/31/2022,09:02:17AM,870-016,DOR870-016,$3.70 ,1,$7.99 ,$7.99 ,$4.29 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,810-110,DOR810-110,$3.11 ,1,$7.00 ,$7.00 ,$3.89 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,865-016,DOR865-016,$3.70 ,1,$7.99 ,$7.99 ,$4.29 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,810-112,DOR810-112,$2.91 ,1,$6.55 ,$6.55 ,$3.64 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,868-016,DOR868-016,$3.70 ,1,$7.99 ,$7.99 ,$4.29 ,DOR,A
530,4,1138916,3/8/2022,10:54:03AM,640069PTV,SPO640069PTV,$495.00 ,1,$693.00 ,$693.00 ,$198.00 ,SPO,APQT
D9551-1,123,625561,3/30/2022,08:57:54AM,60152-1212,AGA60152-1212,$2.11 ,1,$6.08 ,$6.08 ,$3.97 ,AGA,A
D9551-1,123,625561,3/30/2022,08:57:54AM,10287,LUC10287,$12.68 ,12,$15.36 ,$184.32 ,$32.16 ,LUC,AP
4081-1,46,1142906,3/31/2022,09:02:17AM,860-215,DOR860-215,$3.39 ,1,$7.63 ,$7.63 ,$4.24 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-315,DOR860-315,$3.56 ,1,$7.69 ,$7.69 ,$4.13 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-225,DOR860-225,$2.91 ,1,$6.55 ,$6.55 ,$3.64 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-615,DOR860-615,$3.63 ,1,$7.19 ,$7.19 ,$3.56 ,DOR,AP
4081-1,46,1142906,3/31/2022,09:02:17AM,860-207,DOR860-207,$3.70 ,0,$7.99 ,,,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-310,DOR860-310,$3.63 ,1,$7.85 ,$7.85 ,$4.22 ,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-210,DOR860-210,$3.70 ,0,$7.99 ,,,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,197-610,DOR197-610,$6.44 ,0,$10.67 ,,,DOR,AP
4081-1,46,1142906,3/31/2022,09:02:17AM,197-205,DOR197-205,$5.56 ,0,$10.92 ,,,DOR,A
4081-1,46,1142906,3/31/2022,09:02:17AM,860-220,DOR860-220,$3.39 ,1,$7.63 ,$7.63 ,$4.24 ,DOR,A
D1480,47,1138874,3/8/2022,11:08:07AM,G25235-0608,GATG25235-0608,$17.64 ,-1,$21.84 ,($21.84),($4.20),GAT,A
5866,85,1141520,3/23/2022,,51157,WIX51157,$11.24 ,1,$12.01 ,$12.01 ,$0.77 ,WIX,A
3778,95,624021,3/16/2022,,WF10158,WIXWF10158,$25.44 ,1,$41.63 ,$41.63 ,$16.19 ,WIX,A
D1965,69,625027,3/24/2022,03:18:38PM,51494,WIX51494,$40.03 ,-1,$32.76 ,($32.76),$7.27 ,WIX,A
D1965,69,625027,3/24/2022,03:18:38PM,33640,WIX33640,$18.87 ,-2,$14.84 ,($29.68),$8.06 ,WIX,A
D1965,69,625027,3/24/2022,03:18:38PM,33606,WIX33606,$24.83 ,-1,$16.71 ,($16.71),$8.12 ,WIX,A
9741-1,74,1142364,3/29/2022,10:57:57AM,441016,SLN441016,$2.78 ,2,$5.48 ,$10.96 ,$5.40 ,SLN,AP
4179,85,1139455,3/10/2022,04:19:36PM,51374,WIX51374,$5.73 ,4,$5.88 ,$23.52 ,$0.60 ,WIX,A
9741-1,74,1142364,3/29/2022,10:57:57AM,22025,VEL022025,$32.49 ,0,$47.75 ,,,VEL,A
9741-1,74,1142364,3/29/2022,10:57:57AM,179.1001,ATM179.1001,$2.30 ,2,$5.48 ,$10.96 ,$6.36 ,ATM,AP
4866-1,!WEB,1139852,3/14/2022,10:24:49AM,K080615HD,GATK080615HD,$32.66 ,0,$46.52 ,,,GAT,A
D711,123,625873,3/31/2022,03:20:12PM,MAF7036,MERMAF7036,$20.60 ,1,$29.47 ,$29.47 ,$8.87 ,MER,AP
148,4,1138292,3/3/2022,11:44:06AM,46664,WIX46664,$40.66 ,1,$43.57 ,$43.57 ,$2.91 ,WIX,A
3949,74,1141798,3/25/2022,08:13:21AM,451713,SLN451713,$11.71 ,1,$16.76 ,$16.76 ,$5.05 ,SLN,AP
3949,74,1141798,3/25/2022,08:13:21AM,81-3115,GRC81-3115,$101.99 ,1,$160.81 ,$160.81 ,$58.82 ,GRC,AP
3949,74,1141798,3/25/2022,08:13:21AM,441017,SLN441017,$2.92 ,1,$6.02 ,$6.02 ,$3.10 ,SLN,AP
D3250-1,97,625117,3/25/2022,10:21:48AM,R810019,MERR810019,$11.45 ,1,$17.16 ,$17.16 ,$5.71 ,MER,AP
D3250-1,97,625117,3/25/2022,10:21:48AM,E-BC3030C-EL,EUCE-BC3030C-EL,$35.18 ,1,$48.54 ,$48.54 ,$13.36 ,EUC,A
3949,74,1141798,3/25/2022,08:13:21AM,R955284358N,MERR955284358N,$17.98 ,1,$32.23 ,$32.23 ,$14.25 ,MER,AP
3949,74,1141798,3/25/2022,08:13:21AM,441016,SLN441016,$2.78 ,1,$6.02 ,$6.02 ,$3.24 ,SLN,AP
D2468,69,624795,3/23/2022,09:49:21AM,R000572,MERR000572,$2.97 ,0,$4.29 ,,,MER,AP
D2468,69,624795,3/23/2022,09:49:21AM,R002461,MERR002461,$1.00 ,0,$1.46 ,,,MER,AP
D2468,69,624795,3/23/2022,09:49:21AM,8620A,AFF8620A,$595.11 ,1,$795.00 ,$795.00 ,$199.89 ,AFF,AP
D2468,69,624795,3/23/2022,09:49:21AM,R000573,MERR000573,$2.75 ,0,$3.99 ,,,MER,AP
D2468,69,624795,3/23/2022,09:49:21AM,R000540,MERR000540,$3.84 ,1,$5.51 ,$5.51 ,$1.67 ,MER,AP
1802,54,1138618,3/7/2022,09:09:25AM,M675X,MERM675X,$32.40 ,1,$48.89 ,$48.89 ,$16.49 ,MER,A
1802,54,1138618,3/7/2022,09:09:25AM,566.ER9781-2,ATM566.ER9781-24,$46.00 ,2,$82.80 ,$165.60 ,$73.60 ,ATM,A
3417,88,1142806,3/31/2022,10:42:47AM,41810,SHL41810,$7.36 ,6,$12.56 ,$75.36 ,$31.20 ,SHL,A
3334,88,1141040,3/21/2022,03:46:03PM,PAR47AGMA,SPOPAR47AGMA,$129.17 ,1,$145.00 ,$145.00 ,$15.83 ,SPO,A
D5950-1,16,623179,3/9/2022,08:51:19AM,5405,TAC5405,$264.25 ,1,$318.91 ,$318.91 ,$54.66 ,TAC,A
4179,85,1141065,3/21/2022,01:05:05PM,57001,WIX57001,$47.59 ,1,$50.82 ,$50.82 ,$3.23 ,WIX,A
D5950-1,16,623179,3/9/2022,08:51:19AM,7585,TAC7585,$48.55 ,1,$58.01 ,$58.01 ,$9.46 ,TAC,A
3964,123,625359,3/28/2022,03:26:02PM,GT-2430HD,GBTGT-2430HD,$8.41 ,10,$12.03 ,$120.30 ,$36.20 ,GBT,AP
515,54,1141865,3/25/2022,01:02:12PM,82-2100,GRC82-2100,$2.82 ,1,$5.13 ,$5.13 ,$2.31 ,GRC,A
4103,130,625252,3/26/2022,11:26:52AM,562.9002,ATM562.9002,$74.50 ,1,$104.31 ,$104.31 ,$29.81 ,ATM,AP
D3100,69,624967,3/24/2022,,G25179-0808X,GATG25179-0808X,$13.01 ,,$16.50 ,,,GAT,A
D3100,69,624967,3/24/2022,,G25179-0406,GATG25179-0406,$12.67 ,,$16.61 ,,,GAT,A
D3100,69,624967,3/24/2022,,G25170-1208,GATG25170-1208,$10.84 ,,$16.53 ,,,GAT,A
D3100,69,624967,3/24/2022,,G25179-0608,GATG25179-0608,$13.72 ,,$17.99 ,,,GAT,A
D3100,69,624967,3/24/2022,,G25175-0406,GATG25175-0406,$12.53 ,,$20.14 ,,,GAT,A
D9410-1,95,622265,3/1/2022,11:05:58AM,SF-3536,GRKSF-3536,$53.91 ,1,$77.87 ,$77.87 ,$23.96 ,GRK,AP
564-1,4,1142890,3/31/2022,12:45:02PM,831058,PAI831058,$29.35 ,1,$33.75 ,$33.75 ,$4.40 ,PAI,APQRT
4112,97,625341,3/28/2022,12:26:23PM,16264,VEL016264,$2.91 ,2,$6.03 ,$12.06 ,$6.24 ,VEL,A
2807,6,1138149,3/3/2022,09:53:38AM,708509,VEL708509,$6.88 ,2,$11.76 ,$23.52 ,$9.76 ,VEL,AP
2181,13,1140384,3/16/2022,12:39:38PM,1255/H11,WAG1255/H11,$3.76 ,1,$6.02 ,$6.02 ,$2.26 ,WAG,AP
2181,13,1140384,3/16/2022,12:39:38PM,21200Y,TLC21200Y,$4.32 ,2,$5.86 ,$11.72 ,$3.08 ,TLC,A
2181,13,1140384,3/16/2022,12:39:38PM,FC6X50FT,MISFC6X50FT,$26.62 ,1,$42.68 ,$42.68 ,$16.06 ,MIS,A
1256,123,622731,3/4/2022,10:33:58AM,R303277,MERR303277,$34.57 ,1,$64.71 ,$64.71 ,$30.14 ,MER,AP
D3720-1,69,622445,3/2/2022,,BETB673025WT,CVLBETB673025WTBK,$94.00 ,1,$125.00 ,$125.00 ,$31.00 ,CVL,AP
1256,123,622731,3/4/2022,10:33:58AM,SH1027,GTASH1027,$1.34 ,2,$3.56 ,$7.12 ,$4.44 ,GTA,A
1256,123,622731,3/4/2022,10:33:58AM,SH1026,GTASH1026,$2.73 ,2,$6.46 ,$12.92 ,$7.46 ,GTA,A
4357,13,1140238,3/16/2022,12:31:39PM,RSL996555,MERRSL996555,$42.22 ,2,$70.79 ,$141.58 ,$57.14 ,MER,AP
4357,13,1140238,3/16/2022,12:31:39PM,AHS-9907,PAIAHS-9907,$9.63 ,2,$13.88 ,$27.76 ,$8.50 ,PAI,AP
3475-1,46,1142559,3/30/2022,09:38:24AM,MW5-P,HUNMW5-P,$26.78 ,1,$42.50 ,$42.50 ,$15.72 ,HUN,AP
3475-1,46,1142559,3/30/2022,09:38:24AM,SPW50,CVLSPW50,$2.41 ,12,$3.38 ,$40.56 ,$11.64 ,CVL,AP
D6200-1,123,625529,3/29/2022,03:48:22PM,M677X,MERM677X,$44.40 ,1,$73.26 ,$73.26 ,$28.86 ,MER,A
5866,85,1140417,3/16/2022,,33271,WIX33271,$3.62 ,5,$3.29 ,$16.45 ,($1.65),WIX,AP
D711,123,622521,3/3/2022,09:17:28AM,WF10067,WIXWF10067,$16.13 ,1,$22.03 ,$22.03 ,$5.90 ,WIX,AP
1309-1,123,624428,3/19/2022,08:08:14AM,7987,TAC7987,$3.74 ,1,$7.67 ,$7.67 ,$3.93 ,TAC,A
1309-1,123,624428,3/19/2022,08:08:14AM,7949,TAC7949,$5.27 ,1,$9.14 ,$9.14 ,$3.87 ,TAC,A
7194-1,88,1141639,3/24/2022,10:06:01AM,3477,TAC3477,$148.80 ,1,$198.40 ,$198.40 ,$49.60 ,TAC,A
D1807,95,625458,3/29/2022,10:21:25AM,G25230-0406,GATG25230-0406,$5.82 ,5,$9.71 ,$48.55 ,$19.45 ,GAT,AP
D520,127,624286,3/18/2022,09:17:23AM,MRK1443EH23V,MERMRK1443EH23V,$32.22 ,-2,$53.14 ,($106.28),($41.84),MER,A
1511,6,1140592,3/17/2022,01:01:37PM,708441,VEL708441,$14.27 ,2,$22.79 ,$45.58 ,$17.04 ,VEL,AP
2885,64,1139942,3/14/2022,04:20:47PM,57098,VEL057098,$0.67 ,6,$1.85 ,$11.10 ,$7.08 ,VEL,AP
2885,64,1139942,3/14/2022,04:20:47PM,XK3124707QP,MERXK3124707QP,$52.30 ,4,$71.91 ,$287.64 ,$78.44 ,MER,AP
2885,64,1139942,3/14/2022,04:20:47PM,82-6700,GRC82-6700,$3.44 ,3,$5.32 ,$15.96 ,$5.64 ,GRC,AP
2885,64,1139942,3/14/2022,04:20:47PM,82-5700,GRC82-5700,$3.40 ,3,$5.32 ,$15.96 ,$5.76 ,GRC,AP
2885,64,1139942,3/14/2022,04:20:47PM,3123207002,MER03123207002,$99.13 ,4,$133.18 ,$532.72 ,$136.20 ,MER,A
2885,64,1139942,3/14/2022,04:20:47PM,56039,VEL056039,$0.77 ,10,$2.00 ,$20.00 ,$12.30 ,VEL,AP
2175-1,4,1137963,3/2/2022,01:31:19PM,680-820-00-2,SPO680-820-00-20,$54.34 ,2,$64.44 ,$128.88 ,$20.20 ,SPO,APQT
D5910,123,622692,3/4/2022,12:15:08PM,G20230-0808X,GATG20230-0808X,$7.43 ,8,$12.19 ,$97.52 ,$38.08 ,GAT,A
2175-1,4,1137963,3/2/2022,01:31:19PM,577.CB1005,ATM577.CB1005,$35.42 ,1,$50.60 ,$50.60 ,$15.18 ,ATM,AP
D5910,123,622692,3/4/2022,12:15:08PM,G20234-0808,GATG20234-0808,$21.41 ,0,$35.10 ,,,GAT,A
2175-1,4,1137963,3/2/2022,01:31:19PM,MGF680-720-0,SPOMGF680-720-05-75,$31.95 ,0,$38.41 ,,,SPO,APQT
2175-1,4,1137963,3/2/2022,01:31:19PM,FLM063361,SPOFLM063361,$4.48 ,1,$6.69 ,$6.69 ,$2.21 ,SPO,APQT
D5910,123,622692,3/4/2022,12:15:08PM,G20995-0416X,GATG20995-0416X,$8.03 ,20,$12.57 ,$251.40 ,$90.80 ,GAT,A
2175-1,4,1137963,3/2/2022,01:31:19PM,A17-14768-00,SPOA17-14768-000,$144.87 ,1,$163.36 ,$163.36 ,$18.49 ,SPO,APQT
D5910,123,622692,3/4/2022,12:15:08PM,G20165-1212X,GATG20165-1212X,$9.31 ,8,$15.55 ,$124.40 ,$49.92 ,GAT,A
2175-1,4,1137963,3/2/2022,01:31:19PM,PS6808200459,SPOPS6808200459,$81.01 ,2,$93.33 ,$186.66 ,$24.64 ,SPO,APQT
1180,46,1139126,3/9/2022,09:57:18AM,57502MP,WIX57502MP,$4.48 ,1,$3.72 ,$3.72 ,($0.76),WIX,A
D5910,123,622692,3/4/2022,12:15:08PM,G20230-1216X,GATG20230-1216X,$18.85 ,6,$29.20 ,$175.20 ,$62.10 ,GAT,A
2175-1,4,1137963,3/2/2022,01:31:19PM,MGFPSOEV110P,SPOMGFPSOEV110PL,$7.46 ,1,$9.93 ,$9.93 ,$2.47 ,SPO,APQT
4850,74,1139185,3/9/2022,12:36:27PM,46433,WIX46433,$28.05 ,2,$34.94 ,$69.88 ,$13.78 ,WIX,A
D1965,127,625769,3/31/2022,08:35:04AM,22580,VEL022580,$5.84 ,-2,$11.10 ,($22.20),($10.52),VEL,A
4850,74,1139185,3/9/2022,12:36:27PM,10287,LUC10287,$12.65 ,8,$17.28 ,$138.24 ,$37.04 ,LUC,AP
D8551-1,123,625346,3/28/2022,12:05:11PM,17-148,PDC17-148,$12.15 ,3,$17.66 ,$52.98 ,$16.53 ,PDC,AP
4850,74,1139185,3/9/2022,12:36:27PM,57080,WIX57080,$20.28 ,1,$25.54 ,$25.54 ,$5.26 ,WIX,A
4850,74,1139185,3/9/2022,12:36:27PM,33651XE,WIX33651XE,$14.88 ,0,$18.75 ,,,WIX,A
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,46813,WIX46813,$117.24 ,0,$104.33 ,,,WIX,A
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,WF10458,WIXWF10458,$53.77 ,3,$43.07 ,$129.21 ,($32.10),WIX,A
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,WF10103,WIXWF10103,$82.03 ,5,$74.54 ,$372.70 ,($37.45),WIX,A
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,9111535207X,MID9111535207X,$445.40 ,1,$798.33 ,$798.33 ,$352.93 ,MID,AF
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,33820,WIX33820,$5.13 ,1,$4.93 ,$4.93 ,($0.20),WIX,A
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,49902,WIX49902,$21.05 ,3,$18.80 ,$56.40 ,($6.75),WIX,A
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,562.U3105SS,ATM562.U3105SS,$5.17 ,2,$12.28 ,$24.56 ,$14.22 ,ATM,A
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,33674MP,WIX33674MP,$11.80 ,1,$10.84 ,$10.84 ,($0.96),WIX,A
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,57151MP,WIX57151MP,$14.60 ,3,$12.99 ,$38.97 ,($4.83),WIX,A
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,WA10679,WIXWA10679,$46.38 ,2,$39.16 ,$78.32 ,($14.44),WIX,A
1747-1,13,1141564,3/24/2022,,6667BR,GAT6667BR,$7.30 ,1,$10.74 ,$10.74 ,$3.44 ,GAT,A
637-1,88,1139486,3/11/2022,09:18:20AM,62561,GRC62561,$0.00 ,1,$78.16 ,$78.16 ,$78.16 ,GRC,AP
1902,74,1137758,3/1/2022,12:31:49PM,577.90502,ATM577.90502,$50.25 ,1,$73.86 ,$73.86 ,$23.61 ,ATM,AP
1902,74,1137758,3/1/2022,12:31:49PM,MRK4709E2H23,MERMRK4709E2H23V,$31.20 ,4,$51.30 ,$205.20 ,$80.40 ,MER,A
637-1,88,1139486,3/11/2022,09:18:20AM,54162,GRC54162,$19.55 ,2,$28.35 ,$56.70 ,$17.60 ,GRC,AP
5429,74,1142198,3/28/2022,03:49:21PM,A11205Z2730,MERA11205Z2730,$43.67 ,1,$58.95 ,$58.95 ,$15.28 ,MER,AP
5429,74,1142198,3/28/2022,03:49:21PM,RAD64051205,AGSRAD64051205,$0.85 ,1,$2.13 ,$2.13 ,$1.28 ,AGS,AFP
9576-1,13,1140889,3/21/2022,08:21:28AM,10002,LUC10002,$18.56 ,4,$22.95 ,$91.80 ,$17.56 ,LUC,AP
9576-1,13,1140889,3/21/2022,08:21:28AM,031-01070,FTE031-01070,$147.55 ,0,$228.74 ,,,FTE,AP
7239,!WEB,1140525,3/17/2022,08:26:24AM,HM218210,TIMHM218210,$4.43 ,3,$24.00 ,$72.00 ,$58.71 ,TIM,A
9576-1,13,1140889,3/21/2022,08:21:28AM,HLK7046K,ATMHLK7046K,$10.86 ,1,$24.77 ,$24.77 ,$13.91 ,ATM,AP
9576-1,13,1140889,3/21/2022,08:21:28AM,MRK4707QH23V,MERMRK4707QH23V,$32.63 ,4,$41.91 ,$167.64 ,$37.12 ,MER,AP
9576-1,13,1140889,3/21/2022,08:21:28AM,M676X,MERM676X,$39.79 ,1,$79.55 ,$79.55 ,$39.76 ,MER,AP
7239,!WEB,1140525,3/17/2022,08:26:24AM,SET413,TIMSET413,$27.33 ,2,$41.65 ,$83.30 ,$28.64 ,TIM,A
9576-1,13,1140889,3/21/2022,08:21:28AM,MRK4515QH23V,MERMRK4515QH23V,$32.54 ,1,$43.02 ,$43.02 ,$10.48 ,MER,APY
9576-1,13,1140889,3/21/2022,08:21:28AM,MRK4311EH23S,MERMRK4311EH23S,$39.33 ,4,$48.88 ,$195.52 ,$38.20 ,MER,AP
7239,!WEB,1140525,3/17/2022,08:26:24AM,370025A,FMC370025A,$18.46 ,4,$27.42 ,$109.68 ,$35.84 ,FMC,A
9576-1,13,1140889,3/21/2022,08:21:28AM,10013,LUC10013,$18.02 ,4,$22.50 ,$90.00 ,$17.92 ,LUC,AP
1060-1,13,1141102,3/22/2022,,24348,WIX24348,$9.31 ,,$8.32 ,,,WIX,A
3306,88,1140393,3/16/2022,03:54:20PM,S-18356,SASS-18356,$3.42 ,2,$54.83 ,$109.66 ,$102.82 ,SAS,A
1060-1,13,1141102,3/22/2022,,WW2248A,MTRWW2248A,$10.00 ,10,$14.22 ,$142.20 ,$42.20 ,MTR,AP
D5456,87,624637,3/22/2022,05:19:07PM,XK23014709E2,MERXK23014709E2,$55.49 ,4,$76.29 ,$305.16 ,$83.20 ,MER,AP
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,BT31S750,ELCBT31S750,$40.66 ,4,$87.23 ,$348.92 ,$186.28 ,ELC,AEF
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,5780-250X12,FFB5780-250X12,$308.50 ,0,$532.18 ,,,FFB,A
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,136017,EXC136017,$0.86 ,6,$1.25 ,$7.50 ,$2.34 ,EXC,A
9000,85,11413,3/7/2022,05:55:39PM,904-6013,DOR904-6013,$4.17 ,1,$184.82 ,$184.82 ,$180.65 ,DOR,AP
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,65S,ACD65S,$72.46 ,2,$118.80 ,$237.60 ,$92.68 ,ACD,AE
1454-1,!WEB,1138563,3/7/2022,08:24:39AM,5500-40,FFB5500-40,$45.22 ,2,$75.37 ,$150.74 ,$60.30 ,FFB,A
D4150,87,624046,3/16/2022,09:05:06AM,4050-3,TLC4050-3,$10.79 ,3,$15.15 ,$45.45 ,$13.08 ,TLC,A
3603,15,1138321,3/4/2022,08:51:49AM,10289,LUC10289,$576.80 ,1,$721.00 ,$721.00 ,$144.20 ,LUC,AP
D4150,87,624046,3/16/2022,09:05:06AM,40700-3,TLC40700-3,$1.07 ,8,$1.50 ,$12.00 ,$3.44 ,TLC,A
D2205,97,625426,3/29/2022,08:53:35AM,51867,WIX51867,$32.36 ,0,$34.55 ,,,WIX,A
D5953,95,625382,3/29/2022,07:33:52AM,84-4006,GRC84-4006,$2.68 ,1,$4.86 ,$4.86 ,$2.18 ,GRC,A
3633,4,1139212,3/9/2022,09:44:16AM,57502MP,WIX57502MP,$4.48 ,6,$4.69 ,$28.14 ,$1.26 ,WIX,A
3633,4,1139212,3/9/2022,09:44:16AM,42985,WIX42985,$14.43 ,0,$16.21 ,,,WIX,A
