SALES HISTORY LOAD FILE 3,,,,,,,,,,,,,
03/01/2022 12:01:25PM,,,,,,,,,,,,,
Ship To,Counterman,Invoice Number,INVOICE DATE,ENTRY TIME,Part Number,Part Number With Vendor,Unit Cost,Qty Ship,Unit Sell Price,Extended Part Price,Extended Part Profit,VND,Options
2586-1,13,1136748,2/23/2022,10:52:44AM,24155,WIX24155,$55.23 ,1,$52.97 ,$52.97 ,($2.26),WIX,A
2586-1,13,1136748,2/23/2022,10:52:44AM,XK3124707QP,MERXK3124707QP,$51.27 ,2,$67.98 ,$135.96 ,$33.42 ,MER,AP
2586-1,13,1136748,2/23/2022,10:52:44AM,950011K,MID950011K,$12.78 ,4,$29.34 ,$117.36 ,$66.24 ,MID,A
2586-1,13,1136748,2/23/2022,10:52:44AM,33995,WIX33995,$30.12 ,3,$26.80 ,$80.40 ,($9.96),WIX,A
2586-1,13,1136748,2/23/2022,10:52:44AM,POA2129253PE,SPOPOA2129253PE,$41.49 ,0,$61.71 ,,,SPO,A
2586-1,13,1136748,2/23/2022,10:52:44AM,33721,WIX33721,$16.10 ,2,$14.42 ,$28.84 ,($3.36),WIX,A
2586-1,13,1136748,2/23/2022,10:52:44AM,57620MP,WIX57620MP,$6.37 ,1,$5.68 ,$5.68 ,($0.69),WIX,A
2586-1,13,1136748,2/23/2022,10:52:44AM,51660,WIX51660,$18.83 ,0,$16.76 ,,,WIX,A
2586-1,13,1136748,2/23/2022,10:52:44AM,WA10926,WIXWA10926,$207.43 ,1,$237.20 ,$237.20 ,$29.77 ,WIX,A
4866-1,13,1134641,2/10/2022,,51660,WIX51660,$18.83 ,,$16.76 ,,,WIX,A
4866-1,13,1134641,2/10/2022,,WF10066,WIXWF10066,$69.44 ,,$61.79 ,,,WIX,A
4866-1,13,1134641,2/10/2022,,33849,WIX33849,$63.34 ,2,$60.64 ,$121.28 ,($5.40),WIX,A
4866-1,13,1134641,2/10/2022,,33412,WIX33412,$30.71 ,,$27.32 ,,,WIX,A
4866-1,13,1134641,2/10/2022,,33788,WIX33788,$29.67 ,,$26.40 ,,,WIX,A
D7300-1,129,620623,2/17/2022,09:02:58AM,K120985HD,GATK120985HD,$32.80 ,1,$43.99 ,$43.99 ,$11.19 ,GAT,AP
148,4,1135485,2/16/2022,01:56:04PM,42804,WIX42804,$32.47 ,1,$32.94 ,$32.94 ,$0.47 ,WIX,A
D711,95,618921,2/2/2022,01:40:21PM,CB2106611XSA,MERCB2106611XSA,$47.94 ,1,$70.23 ,$70.23 ,$22.29 ,MER,AP
1711,74,1134382,2/9/2022,09:51:58AM,XK3124707QP,MERXK3124707QP,$50.64 ,2,$73.21 ,$146.42 ,$45.14 ,MER,AP
1711,74,1134382,2/9/2022,09:51:58AM,8090P,LCS8090P,$50.50 ,1,$76.91 ,$76.91 ,$26.41 ,LCS,A
1711,74,1134382,2/9/2022,09:51:58AM,BOS-7696,PAIBOS-7696,$6.93 ,1,$11.72 ,$11.72 ,$4.79 ,PAI,AP
4925-1,13,1136493,2/22/2022,,71082,GAT71082,$3.94 ,250,$6.38 ,"1,595.00",$610.00 ,GAT,AP
4925-1,13,1136493,2/22/2022,,71083,GAT71083,$5.13 ,250,$6.98 ,"1,745.00",$462.50 ,GAT,AP
D6388,97,620768,2/18/2022,09:29:20AM,SYN7590P,LCSSYN7590P,$78.95 ,2,$110.00 ,$220.00 ,$62.10 ,LCS,AP
5860,64,1137220,2/25/2022,02:12:03PM,10287,LUC10287,$11.91 ,11,$18.13 ,$199.43 ,$68.42 ,LUC,A
5860,64,1137220,2/25/2022,02:12:03PM,11-0186,DAY11-0186,$0.77 ,15,$1.40 ,$21.00 ,$9.45 ,DAY,AP
549-1,6,1135714,2/17/2022,,47253,GRC47253,$8.61 ,2,$14.21 ,$28.42 ,$11.20 ,GRC,AP
D0551,69,621257,2/22/2022,11:53:51AM,QVK4X4B-G1,QDCQVK4X4B-G1,$799.41 ,1,$925.00 ,$925.00 ,$125.59 ,QDC,AP
D711,95,620165,2/14/2022,03:41:52PM,7408,TAC7408,$27.02 ,1,$39.10 ,$39.10 ,$12.08 ,TAC,AP
D711,95,620165,2/14/2022,03:41:52PM,5373,TAC5373,$184.27 ,1,$244.95 ,$244.95 ,$60.68 ,TAC,AP
D711,95,620165,2/14/2022,03:41:52PM,3119,FJC3119,$0.86 ,1,$5.19 ,$5.19 ,$4.33 ,FJC,A
D711,129,620151,2/12/2022,11:44:25AM,48-73-7952,MLW48-73-7952,$10.25 ,1,$14.49 ,$14.49 ,$4.24 ,MLW,A
D711,129,620151,2/12/2022,11:44:25AM,24348,WIX24348,$9.22 ,1,$11.65 ,$11.65 ,$2.43 ,WIX,A
D711,129,620151,2/12/2022,11:44:25AM,CHAIN-3/8X20,LCPCHAIN-3/8X20,$38.48 ,1,$53.95 ,$53.95 ,$15.47 ,LCP,AP
D711,129,620151,2/12/2022,11:44:25AM,48-32-4016,MLW48-32-4016,$36.93 ,1,$48.26 ,$48.26 ,$11.33 ,MLW,AP
D711,129,620151,2/12/2022,11:44:25AM,MWC1200,ISNMWC1200,$13.46 ,2,$14.40 ,$28.80 ,$1.88 ,ISN,AP
3470-1,13,1134649,2/10/2022,,450582,EXC450582,$50.99 ,1,$69.30 ,$69.30 ,$18.31 ,EXC,AP
3470-1,13,1134649,2/10/2022,,450630,EXC450630,$64.48 ,2,$85.97 ,$171.94 ,$42.98 ,EXC,AP
9741-1,88,1135233,2/15/2022,08:30:07AM,57620MP,WIX57620MP,$6.35 ,4,$7.39 ,$29.56 ,$4.16 ,WIX,A
4844,15,1133920,2/5/2022,04:20:45PM,M65490,DAYM65490,$47.22 ,4,$63.44 ,$253.76 ,$64.88 ,DAY,AP
4844,15,1133920,2/5/2022,04:20:45PM,16144,VEL016144,$1.49 ,3,$2.46 ,$7.38 ,$2.91 ,VEL,AP
4844,15,1133920,2/5/2022,04:20:45PM,M65148,DAYM65148,$48.47 ,2,$64.37 ,$128.74 ,$31.80 ,DAY,AP
4168,6,1135473,2/16/2022,,21106,VEL021106,$0.44 ,0,$0.80 ,,,VEL,AP
4168,6,1135473,2/16/2022,,21109,VEL021109,$0.68 ,10,$1.23 ,$12.30 ,$5.50 ,VEL,AP
4168,6,1135473,2/16/2022,,21108,VEL021108,$0.50 ,10,$0.90 ,$9.00 ,$4.00 ,VEL,AP
D7320-1,16,621160,2/22/2022,07:50:18AM,X27001,GATX27001,$0.52 ,4,$2.35 ,$9.40 ,$7.32 ,GAT,A
4168,6,1135473,2/16/2022,,21111,VEL021111,$1.23 ,10,$2.03 ,$20.30 ,$8.00 ,VEL,AP
2971,74,1135737,2/17/2022,04:44:26PM,286234C2,SPO286234C2,$54.90 ,1,$71.37 ,$71.37 ,$16.47 ,SPO,APQT
1592,54,1135850,2/17/2022,04:42:31PM,16069,VEL016069,$1.80 ,1,$3.02 ,$3.02 ,$1.22 ,VEL,AP
2971,74,1135737,2/17/2022,04:44:26PM,470031C2,SPO470031C2,$42.90 ,4,$55.77 ,$223.08 ,$51.48 ,SPO,APQT
2971,74,1135737,2/17/2022,04:44:26PM,371623C2,SPO371623C2,$32.90 ,2,$43.75 ,$87.50 ,$21.70 ,SPO,APQT
252,22,1135838,2/17/2022,03:17:10PM,WL10107,WIXWL10107,$37.54 ,1,$36.75 ,$36.75 ,($0.79),WIX,A
1592,54,1135850,2/17/2022,04:42:31PM,16186,VEL016186,$3.17 ,1,$5.32 ,$5.32 ,$2.15 ,VEL,AP
1592,54,1135850,2/17/2022,04:42:31PM,16166,VEL016166,$2.31 ,1,$3.88 ,$3.88 ,$1.57 ,VEL,AP
2971,74,1135737,2/17/2022,04:44:26PM,286236C2,SPO286236C2,$71.90 ,1,$93.47 ,$93.47 ,$21.57 ,SPO,APQT
2971,74,1135737,2/17/2022,04:44:26PM,414083C1,SPO414083C1,$16.74 ,4,$25.11 ,$100.44 ,$33.48 ,SPO,APQT
2971,74,1135737,2/17/2022,04:44:26PM,286235C2,SPO286235C2,$76.90 ,1,$99.97 ,$99.97 ,$23.07 ,SPO,APQT
3797-1,133,1136469,2/22/2022,11:56:29AM,G25225-1212,GATG25225-1212,$14.11 ,2,$19.10 ,$38.20 ,$9.98 ,GAT,A
D7340,16,618871,2/2/2022,09:15:40AM,36223,GAT36223,$22.65 ,1,$39.66 ,$39.66 ,$17.01 ,GAT,A
D7340,16,618871,2/2/2022,09:15:40AM,36165,GAT36165,$34.01 ,1,$55.89 ,$55.89 ,$21.88 ,GAT,A
705-1,4,1134993,2/14/2022,09:26:51AM,LCV-3718,PAILCV-3718,$13.84 ,1,$22.51 ,$22.51 ,$8.67 ,PAI,A
D9402,!WEB,618744,2/1/2022,,G25832-0606,GATG25832-0606,$13.28 ,,$21.71 ,,,GAT,A
D9402,!WEB,618744,2/1/2022,,33979,WIX33979,$77.30 ,,$86.68 ,,,WIX,A
D9402,!WEB,618744,2/1/2022,,57624,WIX57624,$49.97 ,,$64.17 ,,,WIX,A
5860,15,1133005,2/1/2022,09:59:24AM,10299,LUC10299,$16.46 ,11,$24.84 ,$273.24 ,$92.18 ,LUC,AP
3849-1,97,620401,2/15/2022,04:48:10PM,60770-0604,AGA60770-0604,$1.09 ,1,$3.71 ,$3.71 ,$2.62 ,AGA,AF
3225,130,619225,2/4/2022,10:14:24AM,525-6205,SPO525-6205,$29.95 ,6,$37.95 ,$227.70 ,$48.00 ,SPO,APQT
2348,16,618963,2/2/2022,10:05:26AM,4735-44003-1,SPO4735-44003-12,$166.52 ,1,$203.18 ,$203.18 ,$36.66 ,SPO,APQT
2348,16,618963,2/2/2022,10:05:26AM,770029,SPO770029,"$1,295.00 ",1,"$1,495.00 ","1,495.00",$200.00 ,SPO,APQT
5860,74,1136233,2/21/2022,08:52:17AM,650668,EXC650668,$16.20 ,1,$26.82 ,$26.82 ,$10.62 ,EXC,A
1395-1,88,1136327,2/21/2022,,WA11058,WIXWA11058,$91.78 ,1,$73.51 ,$73.51 ,($18.27),WIX,A
4905,!WEB,1136664,2/23/2022,,500031,VEL500031,$4.98 ,4,$8.02 ,$32.08 ,$12.16 ,VEL,A
5860,74,1136233,2/21/2022,08:52:17AM,650667,EXC650667,$15.55 ,1,$25.70 ,$25.70 ,$10.15 ,EXC,A
D6200-1,123,620586,2/16/2022,02:12:40PM,MW5-P,HUNMW5-P,$26.78 ,2,$36.96 ,$73.92 ,$20.36 ,HUN,AP
D6385-1,!WEB,619677,2/9/2022,09:09:29AM,51197,WIX51197,$9.30 ,1,$11.39 ,$11.39 ,$2.09 ,WIX,A
D6385-1,!WEB,619677,2/9/2022,09:09:29AM,57724,WIX57724,$48.77 ,1,$53.80 ,$53.80 ,$5.03 ,WIX,A
D6385-1,!WEB,619677,2/9/2022,09:09:29AM,51759,WIX51759,$13.91 ,1,$15.07 ,$15.07 ,$1.16 ,WIX,A
D6385-1,!WEB,619677,2/9/2022,09:09:29AM,57709,WIX57709,$40.16 ,1,$47.31 ,$47.31 ,$7.15 ,WIX,A
D6388,97,620207,2/14/2022,10:22:11AM,MAF-108925-8,MERMAF-108925-82,$504.75 ,1,$599.99 ,$599.99 ,$95.24 ,MER,AP
D6388,97,620207,2/14/2022,10:22:11AM,RC2540K,MIDRC2540K,$1.21 ,1,$3.12 ,$3.12 ,$1.91 ,MID,A
D6388,97,620207,2/14/2022,10:22:11AM,S-8687,SASS-8687,$0.92 ,1,$2.62 ,$2.62 ,$1.70 ,SAS,AP
1410-1,4,1136484,2/22/2022,10:14:36AM,562.TB60DD,ATM562.TB60DD,$704.88 ,1,"$1,005.21 ","1,005.21",$300.33 ,ATM,A
D6388,97,620207,2/14/2022,10:22:11AM,EBG-8639,PAIEBG-8639,$5.19 ,1,$7.32 ,$7.32 ,$2.13 ,PAI,A
5860,64,1137282,2/26/2022,08:03:05AM,MW2-G,HUNMW2-G,$6.07 ,2,$9.70 ,$19.40 ,$7.26 ,HUN,AP
5860,64,1137282,2/26/2022,08:03:05AM,EBS-Q,HUNEBS-Q,$1.95 ,1,$3.53 ,$3.53 ,$1.58 ,HUN,AP
D3500,97,620751,2/18/2022,08:34:02AM,359-5990,STM359-5990,$2.36 ,4,$4.27 ,$17.08 ,$7.64 ,STM,A
D3500,97,620751,2/18/2022,08:34:02AM,MRK4515QH20V,MERMRK4515QH20V,$26.77 ,2,$40.14 ,$80.28 ,$26.74 ,MER,AP
1389-1,74,1134839,2/11/2022,01:17:48PM,170.802191,ATM170.802191,$218.36 ,1,$309.53 ,$309.53 ,$91.17 ,ATM,AP
4450,64,1136178,2/21/2022,09:06:55AM,RM3815,LCSRM3815,$1.85 ,12,$2.49 ,$29.88 ,$7.68 ,LCS,A
4450,64,1136178,2/21/2022,09:06:55AM,M63318YCL-A,MAXM63318YCL-A,$14.95 ,2,$23.63 ,$47.26 ,$17.36 ,MAX,AP
4450,64,1136178,2/21/2022,09:06:55AM,E92006,ECCE92006,$21.78 ,6,$37.57 ,$225.42 ,$94.74 ,ECC,AP
4450,64,1136178,2/21/2022,09:06:55AM,K080638HD,GATK080638HD,$33.06 ,1,$53.87 ,$53.87 ,$20.81 ,GAT,AP
5990-1,13,1134823,2/11/2022,01:49:24PM,M676X,MERM676X,$55.34 ,2,$76.86 ,$153.72 ,$43.04 ,MER,AP
5990-1,13,1134823,2/11/2022,01:49:24PM,HM212049,TIMHM212049,$17.03 ,2,$22.83 ,$45.66 ,$11.60 ,TIM,AP
1626-1,4,1133395,2/3/2022,,WF10249,WIXWF10249,$27.73 ,3,$20.79 ,$62.37 ,($20.82),WIX,A
D711,130,619314,2/5/2022,10:18:36AM,RHG42008,ISNRHG42008,$78.78 ,1,$105.67 ,$105.67 ,$26.89 ,ISN,AP
D1965,69,619596,2/8/2022,07:16:48PM,11-0212-4140,DAY11-0212-4140,$42.07 ,2,$58.00 ,$116.00 ,$31.86 ,DAY,AP
146,6,1133478,2/3/2022,01:52:41PM,K120786HD,GATK120786HD,$28.19 ,2,$43.09 ,$86.18 ,$29.80 ,GAT,A
2586-1,13,1134415,2/9/2022,08:42:13AM,RW6075X,MIDRW6075X,$42.69 ,1,$70.44 ,$70.44 ,$27.75 ,MID,A
D0525,95,620396,2/15/2022,02:21:00PM,67592,SPO067592,$2.05 ,2,$2.65 ,$5.30 ,$1.20 ,SPO,APQT
D0525,95,620396,2/15/2022,02:21:00PM,816239,SPO816239,$16.48 ,2,$23.78 ,$47.56 ,$14.60 ,SPO,APQT
D9650,97,620038,2/11/2022,,G45591-0808S,GATG45591-0808S,$6.22 ,4,$9.87 ,$39.48 ,$14.60 ,GAT,A
D9650,97,620038,2/11/2022,,G45592-0606S,GATG45592-0606S,$5.76 ,1,$8.86 ,$8.86 ,$3.10 ,GAT,A
D9650,97,620038,2/11/2022,,4381S,TAC4381S,$15.58 ,4,$25.50 ,$102.00 ,$39.68 ,TAC,A
D9650,97,620038,2/11/2022,,G45956-0808S,GATG45956-0808S,$11.42 ,3,$18.65 ,$55.95 ,$21.69 ,GAT,A
D9650,97,620038,2/11/2022,,9435HD,GAT9435HD,$9.82 ,,$16.88 ,,,GAT,A
D9650,97,620038,2/11/2022,,G45591-1010S,GATG45591-1010S,$7.83 ,5,$11.78 ,$58.90 ,$19.75 ,GAT,A
3267,54,1134484,2/9/2022,09:59:11AM,EM28860,EXCEM28860,$25.70 ,1,$40.93 ,$40.93 ,$15.23 ,EXC,A
2610,15,1133879,2/5/2022,09:05:40AM,10088,LUC10088,$4.86 ,2,$6.86 ,$13.72 ,$4.00 ,LUC,AP
3267,54,1134484,2/9/2022,09:59:11AM,EM28820,EXCEM28820,$25.70 ,1,$40.93 ,$40.93 ,$15.23 ,EXC,A
3267,54,1134484,2/9/2022,09:59:11AM,FG-AF1969M,MISFG-AF1969M,$46.22 ,1,$71.49 ,$71.49 ,$25.27 ,MIS,A
3267,54,1134484,2/9/2022,09:59:11AM,EGS-3903-005,PAIEGS-3903-005,$0.45 ,6,$1.47 ,$8.82 ,$6.12 ,PAI,AP
3267,54,1134484,2/9/2022,09:59:11AM,EM28840,EXCEM28840,$25.70 ,1,$40.93 ,$40.93 ,$15.23 ,EXC,A
2610,15,1133879,2/5/2022,09:05:40AM,G25170-0808X,GATG25170-0808X,$5.52 ,1,$12.45 ,$12.45 ,$6.93 ,GAT,AP
3267,54,1134484,2/9/2022,09:59:11AM,EM28830,EXCEM28830,$25.70 ,1,$40.93 ,$40.93 ,$15.23 ,EXC,A
3267,54,1134484,2/9/2022,09:59:11AM,9530HD,GAT9530HD,$14.91 ,1,$22.83 ,$22.83 ,$7.92 ,GAT,AP
2610,15,1133879,2/5/2022,09:05:40AM,G25174-0808X,GATG25174-0808X,$11.88 ,1,$28.16 ,$28.16 ,$16.28 ,GAT,AP
3267,54,1134484,2/9/2022,09:59:11AM,EM28850,EXCEM28850,$25.70 ,1,$40.93 ,$40.93 ,$15.23 ,EXC,A
2610,15,1133879,2/5/2022,09:05:40AM,70283,GAT70283,$3.32 ,1,$8.60 ,$8.60 ,$5.28 ,GAT,AP
3686,13,1136871,2/24/2022,07:53:40AM,48-59-1810,MLW48-59-1810,$97.58 ,1,$131.73 ,$131.73 ,$34.15 ,MLW,AP
3267,54,1134484,2/9/2022,09:59:11AM,EM28810,EXCEM28810,$25.70 ,1,$40.93 ,$40.93 ,$15.23 ,EXC,A
D7300-1,16,620024,2/11/2022,03:03:26PM,EA4722001601,DDEEA4722001601,$562.06 ,1,$725.00 ,$725.00 ,$162.94 ,DDE,AP
D4628-1,129,621451,2/23/2022,02:07:53PM,83-6028,GRC83-6028,$8.70 ,1,$11.57 ,$11.57 ,$2.87 ,GRC,AP
D7320-1,95,621879,2/26/2022,09:18:08AM,G25170-1612,GATG25170-1612,$9.58 ,1,$19.14 ,$19.14 ,$9.56 ,GAT,A
D7320-1,95,621879,2/26/2022,09:18:08AM,HBR2-16,TEXHBR2-16,$3.76 ,5,$7.84 ,$39.20 ,$20.40 ,TEX,A
1410-1,4,1133409,2/3/2022,02:33:32PM,DEF-2.5G,LCSDEF-2.5G,$7.37 ,24,$9.75 ,$234.00 ,$57.12 ,LCS,AP
D7320-1,95,621879,2/26/2022,09:18:08AM,G25170-1616X,GATG25170-1616X,$16.91 ,1,$30.14 ,$30.14 ,$13.23 ,GAT,A
D1807,123,621672,2/25/2022,07:41:10AM,US170X,MERUS170X,$66.94 ,1,$104.36 ,$104.36 ,$37.42 ,MER,AP
D1070,69,622009,2/28/2022,07:28:38AM,SAWG,LCSSAWG,$7.35 ,60,$8.25 ,$495.00 ,$54.00 ,LCS,AP
D6200-1,95,620609,2/17/2022,08:10:02AM,18007,VEL018007,$1.01 ,1,$2.67 ,$2.67 ,$1.66 ,VEL,A
D6200-1,95,620609,2/17/2022,08:10:02AM,16002,VEL016002,$2.04 ,1,$4.43 ,$4.43 ,$2.39 ,VEL,A
D6200-1,95,620609,2/17/2022,08:10:02AM,16164,VEL016164,$2.42 ,1,$5.00 ,$5.00 ,$2.58 ,VEL,A
D6200-1,95,620609,2/17/2022,08:10:02AM,18011,VEL018011,$0.83 ,1,$2.18 ,$2.18 ,$1.35 ,VEL,A
D6200-1,95,620609,2/17/2022,08:10:02AM,16184,VEL016184,$3.26 ,1,$7.02 ,$7.02 ,$3.76 ,VEL,A
2209,74,1136508,2/22/2022,12:31:02PM,2638164,LOC2638164,$9.21 ,2,$15.38 ,$30.76 ,$12.34 ,LOC,AP
2209,74,1136508,2/22/2022,12:31:02PM,47697,SKF47697,$29.68 ,1,$40.69 ,$40.69 ,$11.01 ,SKF,AP
2586-1,13,1133252,2/2/2022,09:24:21AM,E-B201,EUCE-B201,$19.51 ,2,$27.74 ,$55.48 ,$16.46 ,EUC,A
2209,74,1136508,2/22/2022,12:31:02PM,16144,VEL016144,$1.50 ,3,$2.73 ,$8.19 ,$3.69 ,VEL,AP
2209,74,1136508,2/22/2022,12:31:02PM,SA10103,GTASA10103,$43.64 ,4,$68.88 ,$275.52 ,$100.96 ,GTA,AP
2209,74,1136508,2/22/2022,12:31:02PM,16640,VEL016640,$1.80 ,2,$3.87 ,$7.74 ,$4.14 ,VEL,A
2209,74,1136508,2/22/2022,12:31:02PM,020064-6,VEL020064-6,$0.24 ,10,$0.96 ,$9.60 ,$7.20 ,VEL,A
2209,74,1136508,2/22/2022,12:31:02PM,18006,VEL018006,$0.80 ,2,$2.13 ,$4.26 ,$2.66 ,VEL,AP
2209,74,1136508,2/22/2022,12:31:02PM,RS-2L,HUNRS-2L,$9.07 ,1,$17.10 ,$17.10 ,$8.03 ,HUN,AP
3634,16,621265,2/22/2022,01:37:57PM,HLK1035,ATMHLK1035,$11.36 ,1,$14.95 ,$14.95 ,$3.59 ,ATM,AP
3943-1,97,620855,2/18/2022,11:52:18AM,R134A30,LCSR134A30,$156.97 ,40,$229.99 ,"9,199.60","2,920.80",LCS,A
5860,15,1136765,2/23/2022,11:54:48AM,16840,VEL016840,$4.00 ,1,$7.19 ,$7.19 ,$3.19 ,VEL,AP
3533,69,618977,2/3/2022,,G25235-0808,GATG25235-0808,$15.80 ,1,$20.71 ,$20.71 ,$4.91 ,GAT,A
7985,6,1133175,2/2/2022,,G34210-0808X,GATG34210-0808X,$6.68 ,10,$9.87 ,$98.70 ,$31.90 ,GAT,AP
D3941,16,620761,2/18/2022,01:14:37PM,UP40,LCSUP40,$4.61 ,5,$6.95 ,$34.75 ,$11.70 ,LCS,AP
D4281,69,621554,2/24/2022,06:47:42AM,G25180-0808,GATG25180-0808,$14.42 ,0,$20.17 ,,,GAT,A
D3941,16,620761,2/18/2022,01:14:37PM,T2180B,SPOT2180B,"$5,391.95 ",1,"$5,999.99 ","5,999.99",$608.04 ,SPO,AEPQT
D4281,69,621554,2/24/2022,06:47:42AM,G25230-0606X,GATG25230-0606X,$5.21 ,4,$6.80 ,$27.20 ,$6.36 ,GAT,A
D4281,69,621554,2/24/2022,06:47:42AM,G25240-0606,GATG25240-0606,$13.90 ,1,$19.63 ,$19.63 ,$5.73 ,GAT,A
D3941,16,620761,2/18/2022,01:14:37PM,T2180B,SPOT2180B,"$5,391.95 ",-1,"$5,999.99 ","-5,999.99",($608.04),SPO,AEW
D4281,69,621554,2/24/2022,06:47:42AM,G25179-0808X,GATG25179-0808X,$12.35 ,1,$15.67 ,$15.67 ,$3.32 ,GAT,A
486,!WEB,1135760,2/17/2022,10:29:08AM,G25170-0606X,GATG25170-0606X,$4.36 ,10,$5.98 ,$59.80 ,$16.20 ,GAT,A
D4281,69,621554,2/24/2022,06:47:42AM,G25230-0808X,GATG25230-0808X,$6.86 ,8,$8.96 ,$71.68 ,$16.80 ,GAT,A
3533,69,618977,2/3/2022,,G25179-0406,GATG25179-0406,$11.03 ,1,$14.77 ,$14.77 ,$3.74 ,GAT,A
3533,69,618977,2/3/2022,,G25179-0810,GATG25179-0810,$17.74 ,,$21.78 ,,,GAT,A
3533,69,618977,2/3/2022,,G25179-1212X,GATG25179-1212X,$21.24 ,,$25.24 ,,,GAT,A
D1347,87,620103,2/11/2022,,60422-0808,AGA60422-0808,$2.41 ,3,$4.63 ,$13.89 ,$6.66 ,AGA,AP
D8255-1,16,619944,2/11/2022,03:41:09PM,562.U3105SS-,ATM562.U3105SS-T,$8.83 ,8,$11.48 ,$91.84 ,$21.20 ,ATM,AP
D8255-1,16,619944,2/11/2022,03:41:09PM,L590-1212SA,GRKL590-1212SA,$24.18 ,1,$39.80 ,$39.80 ,$15.62 ,GRK,A
D8255-1,16,619944,2/11/2022,03:41:09PM,L590-1010A,GRKL590-1010A,$23.08 ,1,$38.02 ,$38.02 ,$14.94 ,GRK,A
D8255-1,16,619944,2/11/2022,03:41:09PM,CP-58A,GRKCP-58A,$11.70 ,1,$18.02 ,$18.02 ,$6.32 ,GRK,A
D8255-1,16,619944,2/11/2022,03:41:09PM,CP-56A,GRKCP-56A,$12.68 ,1,$19.41 ,$19.41 ,$6.73 ,GRK,A
D8255-1,16,619944,2/11/2022,03:41:09PM,L590-0808SA,GRKL590-0808SA,$24.19 ,1,$39.80 ,$39.80 ,$15.61 ,GRK,A
D8255-1,16,619944,2/11/2022,03:41:09PM,L590-1212A,GRKL590-1212A,$24.86 ,1,$38.02 ,$38.02 ,$13.16 ,GRK,A
3245-1,97,621569,2/24/2022,10:36:46AM,EZ-211,EZLEZ-211,$21.11 ,1,$39.74 ,$39.74 ,$18.63 ,EZL,A
D5456,87,618834,2/2/2022,,10379R,TLC10379R,$10.50 ,1,$16.59 ,$16.59 ,$6.09 ,TLC,AP
D0526-1,127,620683,2/17/2022,12:18:06PM,38610,GAT38610,$102.93 ,-1,$162.14 ,($162.14),($59.21),GAT,A
1511,6,1134022,2/7/2022,03:58:20PM,4076930,SPO4076930,$28.31 ,1,$41.00 ,$41.00 ,$12.69 ,SPO,APQT
3487-1,4,621475,2/23/2022,10:42:44AM,031-00402,FTE031-00402,$190.73 ,1,$233.22 ,$233.22 ,$42.49 ,FTE,AP
5866,85,1136832,2/23/2022,,33683,WIX33683,$33.55 ,5,$33.52 ,$167.60 ,($0.15),WIX,A
705-1,4,620100,2/11/2022,03:31:21PM,WA10804,WIXWA10804,$85.45 ,2,$87.62 ,$175.24 ,$4.34 ,WIX,A
1060-1,13,1136767,2/23/2022,,WF10110,WIXWF10110,$43.66 ,,$38.85 ,,,WIX,A
1060-1,13,1136767,2/23/2022,,49161,WIX49161,$10.32 ,4,$10.12 ,$40.48 ,($0.80),WIX,APQT
1060-1,13,1136767,2/23/2022,,WF10069,WIXWF10069,$72.89 ,,$64.86 ,,,WIX,A
D6710,69,618817,2/2/2022,,G25100-1616X,GATG25100-1616X,$12.70 ,,$19.86 ,,,GAT,A
5340-1,6,1133826,2/4/2022,03:42:44PM,29558329,SPO29558329,$68.13 ,9,$89.07 ,$801.63 ,$188.46 ,SPO,APQT
D7340,127,619385,2/7/2022,11:33:46AM,60308-1616,AGA60308-1616,$5.94 ,-1,$12.78 ,($12.78),($6.84),AGA,A
5860,74,1135091,2/14/2022,12:46:34PM,S71201,SLMS71201,$2.24 ,1,$3.38 ,$3.38 ,$1.14 ,SLM,AP
D7340,127,619385,2/7/2022,11:33:46AM,60308-1010,AGA60308-1010,$3.77 ,-1,$9.20 ,($9.20),($5.43),AGA,A
D7340,127,619385,2/7/2022,11:33:46AM,HBF16,BYRHBF16,$8.91 ,-1,$16.82 ,($16.82),($7.91),BYR,A
D7340,127,619385,2/7/2022,11:33:46AM,60308-1210,AGA60308-1210,$5.31 ,-1,$11.04 ,($11.04),($5.73),AGA,A
D7340,127,619385,2/7/2022,11:33:46AM,60308-1208,AGA60308-1208,$5.35 ,-1,$17.08 ,($17.08),($11.73),AGA,A
D7340,127,619385,2/7/2022,11:33:46AM,T11-1004,SPOT11-1004,$64.71 ,-1,$79.00 ,($79.00),($14.29),SPO,A
D7340,127,619385,2/7/2022,11:33:46AM,HBF12,BYRHBF12,$7.49 ,-1,$14.09 ,($14.09),($6.60),BYR,A
5860,74,1135533,2/16/2022,11:28:06AM,35058,SKF35058,$25.43 ,1,$38.14 ,$38.14 ,$12.71 ,SKF,AP
D9650,123,621525,2/24/2022,11:29:17AM,PRX80078,CVLPRX80078,$5.03 ,5,$8.26 ,$41.30 ,$16.15 ,CVL,A
5860,15,1136088,2/18/2022,06:48:15PM,AW46P,LCSAW46P,$31.50 ,2,$47.53 ,$95.06 ,$32.06 ,LCS,A
4866-1,!WEB,1136512,2/22/2022,05:45:47PM,08-130635,DAY08-130635,$27.74 ,1,$37.09 ,$37.09 ,$9.35 ,DAY,A
5860,15,1136088,2/18/2022,06:48:15PM,G20407-1212,GATG20407-1212,$31.66 ,1,$63.56 ,$63.56 ,$31.90 ,GAT,AP
