SALES HISTORY LOAD FILE 3,,,,,,,,,,,,,
05/01/2022 02:54:13PM,,,,,,,,,,,,,
Ship To,Counterman,Invoice Number,INVOICE DATE,ENTRY TIME,Part Number,Part Number With Vendor,Unit Cost,Qty Ship,Unit Sell Price,Extended Part Price,Extended Part Profit,VND,Options
D1480,4,1146343,4/22/2022,10:05:54AM,ES2,GTAES2,$4.25 ,4,$8.02 ,$32.08 ,$15.08 ,GTA,A
D1480,4,1146343,4/22/2022,10:05:54AM,MR4709E2H23V,MERMR4709E2H23V,$14.49 ,8,$21.62 ,$172.96 ,$57.04 ,MER,A
D1480,4,1146343,4/22/2022,10:05:54AM,60397,JSP60397,$35.68 ,2,$61.43 ,$122.86 ,$51.50 ,JSP,AP
D1480,4,1146343,4/22/2022,10:05:54AM,MR4707QH23V,MERMR4707QH23V,$14.08 ,8,$19.39 ,$155.12 ,$42.48 ,MER,AP
2323,54,1144265,4/9/2022,11:30:59AM,BMW6,LCSBMW6,$14.04 ,1,$20.36 ,$20.36 ,$6.32 ,LCS,AP
2323,54,1144265,4/9/2022,11:30:59AM,JBW8276,CVLJBW8276,$3.86 ,1,$7.16 ,$7.16 ,$3.30 ,CVL,A
705-1,4,1145638,4/19/2022,,WF10255NP,WIXWF10255NP,$36.99 ,1,$32.47 ,$32.47 ,($4.52),WIX,A
D5950-1,123,629370,4/29/2022,12:52:34PM,S-20677,SASS-20677,$6.08 ,2,$10.49 ,$20.98 ,$8.82 ,SAS,A
4858,54,1146553,4/25/2022,08:59:26AM,33599,GAT33599,$19.43 ,2,$34.62 ,$69.24 ,$30.38 ,GAT,A
D711,130,629464,4/30/2022,10:32:29AM,16186,VEL016186,$3.17 ,1,$5.90 ,$5.90 ,$2.73 ,VEL,A
D711,130,629464,4/30/2022,10:32:29AM,177.5009,ATM177.5009,$0.56 ,20,$1.02 ,$20.40 ,$9.20 ,ATM,A
D711,130,629464,4/30/2022,10:32:29AM,16284,VEL016284,$5.80 ,1,$9.94 ,$9.94 ,$4.14 ,VEL,A
5305-1,15,1145947,4/20/2022,01:51:17PM,H11,HELH11,$3.89 ,3,$6.36 ,$19.08 ,$7.41 ,HEL,AP
5305-1,15,1145947,4/20/2022,01:51:17PM,500005,VEL500005,$0.52 ,20,$0.77 ,$15.40 ,$5.00 ,VEL,A
5305-1,15,1145947,4/20/2022,01:51:17PM,70425,GAT70425,$2.53 ,2,$6.03 ,$12.06 ,$7.00 ,GAT,AP
5305-1,15,1145947,4/20/2022,01:51:17PM,9004,GTA9004,$0.15 ,100,$0.65 ,$65.00 ,$50.00 ,GTA,AP
5305-1,15,1145947,4/20/2022,01:51:17PM,441017,SLN441017,$2.92 ,12,$4.38 ,$52.56 ,$17.52 ,SLN,A
5305-1,15,1145947,4/20/2022,01:51:17PM,500019,VEL500019,$3.76 ,12,$5.54 ,$66.48 ,$21.36 ,VEL,AP
530,47,1145845,4/20/2022,10:40:10AM,640069PTV,SPO640069PTV,$495.00 ,-1,$607.00 ,($607.00),($112.00),SPO,A
5305-1,15,1145947,4/20/2022,01:51:17PM,G25170-0404X,GATG25170-0404X,$3.62 ,4,$7.95 ,$31.80 ,$17.32 ,GAT,AP
5305-1,15,1145947,4/20/2022,01:51:17PM,705038,VEL705038,$6.71 ,3,$8.52 ,$25.56 ,$5.43 ,VEL,A
5305-1,15,1145947,4/20/2022,01:51:17PM,451047,SLN451047,$2.12 ,12,$2.80 ,$33.60 ,$8.16 ,SLN,A
3797-1,13,1143723,4/6/2022,02:57:55PM,51551MP,WIX51551MP,$5.95 ,24,$6.85 ,$164.40 ,$21.60 ,WIX,AP
6402-1,15,1143547,4/5/2022,04:07:26PM,RM-T04,REVRM-T04,$19.95 ,2,$34.28 ,$68.56 ,$28.66 ,REV,A
1273,95,627634,4/15/2022,10:04:48AM,41810,SHL41810,$7.45 ,1,$12.56 ,$12.56 ,$5.11 ,SHL,A
1273,95,627634,4/15/2022,10:04:48AM,10287,LUC10287,$12.73 ,2,$18.13 ,$36.26 ,$10.80 ,LUC,A
4357,13,1146261,4/22/2022,04:35:39PM,562.112424,ATM562.112424,$11.08 ,18,$14.54 ,$261.72 ,$62.28 ,ATM,AP
D3250-1,129,626695,4/8/2022,09:29:44AM,PRO505XL,MISPRO505XL,$38.54 ,1,$68.99 ,$68.99 ,$30.45 ,MIS,A
D9207,97,628568,4/22/2022,04:34:43PM,R002435,MERR002435,$0.80 ,6,$1.07 ,$6.42 ,$1.62 ,MER,A
4168,6,1143880,4/7/2022,07:59:41AM,MRK1308EH20P,MERMRK1308EH20P,$36.16 ,2,$53.07 ,$106.14 ,$33.82 ,MER,AP
4168,6,1143880,4/7/2022,07:59:41AM,MRK1308QH23S,MERMRK1308QH23S,$39.42 ,2,$58.72 ,$117.44 ,$38.60 ,MER,AP
3603,15,1146906,4/26/2022,02:19:52PM,70046,GAT70046,$2.83 ,2,$5.56 ,$11.12 ,$5.46 ,GAT,AP
3603,15,1146906,4/26/2022,02:19:52PM,S-715,MILS-715,$3.79 ,1,$6.30 ,$6.30 ,$2.51 ,MIL,AP
3603,15,1146906,4/26/2022,02:19:52PM,10289,LUC10289,$576.80 ,1,$829.15 ,$829.15 ,$252.35 ,LUC,AP
3603,15,1146906,4/26/2022,02:19:52PM,E-BC3030C,EUCE-BC3030C,$33.48 ,1,$48.82 ,$48.82 ,$15.34 ,EUC,AP
3603,15,1146906,4/26/2022,02:19:52PM,8033,AFF8033,$3.57 ,1,$5.03 ,$5.03 ,$1.46 ,AFF,AP
3603,15,1146906,4/26/2022,02:19:52PM,7585,TAC7585,$48.38 ,1,$67.68 ,$67.68 ,$19.30 ,TAC,AP
3603,15,1146906,4/26/2022,02:19:52PM,32312,GAT32312,$1.29 ,2,$2.07 ,$4.14 ,$1.56 ,GAT,AP
3603,15,1146906,4/26/2022,02:19:52PM,E-BC3030C-EL,EUCE-BC3030C-EL,$35.29 ,1,$48.54 ,$48.54 ,$13.25 ,EUC,AP
3603,15,1146906,4/26/2022,02:19:52PM,MRK4707QH23V,MERMRK4707QH23V,$32.72 ,20,$44.69 ,$893.80 ,$239.40 ,MER,AEP
D8880,97,627060,4/12/2022,08:51:03AM,DC23503802,DAYDC23503802,$29.20 ,4,$38.85 ,$155.40 ,$38.60 ,DAY,AP
5860,74,1144643,4/12/2022,02:32:26PM,S-8718,SASS-8718,$29.21 ,1,$46.80 ,$46.80 ,$17.59 ,SAS,AP
D8880,97,627060,4/12/2022,08:51:03AM,CHAIN-3/8X20,LCPCHAIN-3/8X20,$39.79 ,3,$49.95 ,$149.85 ,$30.48 ,LCP,AP
3691,123,626065,4/1/2022,09:02:48AM,D92080689R,WILD92080689R,"$2,722.22 ",-1,"$3,100.00 ","-3,100.00",($377.78),WIL,AEPW
3691,123,626065,4/1/2022,09:02:48AM,D92080689R,WILD92080689R,"$2,722.22 ",1,"$3,100.00 ","3,100.00",$377.78 ,WIL,AEP
D1387-1,95,628653,4/25/2022,04:04:14PM,22595752,SPO22595752,$156.39 ,1,$210.52 ,$210.52 ,$54.13 ,SPO,APQT
5860,88,1144357,4/11/2022,11:02:18AM,DC23400227Q,DAYDC23400227Q,$11.95 ,10,$20.91 ,$209.10 ,$89.60 ,DAY,AP
6430,88,1146179,4/21/2022,03:23:35PM,33195,WIX33195,$6.99 ,2,$9.96 ,$19.92 ,$5.94 ,WIX,A
2700,4,1143773,4/6/2022,09:50:24AM,WL10010,WIXWL10010,$4.74 ,50,$4.15 ,$207.50 ,($29.50),WIX,A
2700,4,1143773,4/6/2022,09:50:24AM,49017,WIX49017,$11.18 ,20,$11.41 ,$228.20 ,$4.60 ,WIX,A
2700,4,1143773,4/6/2022,09:50:24AM,90000022174,SPO90000022174,$143.00 ,48,$167.50 ,"8,040.00","1,176.00",SPO,APQT
D4634,87,626752,4/8/2022,08:48:55AM,MAF9781,MERMAF9781,$73.44 ,2,$99.32 ,$198.64 ,$51.76 ,MER,AP
D6702,69,626038,4/1/2022,06:53:42AM,BT31P1000,ELCBT31P1000,$70.62 ,2,$89.95 ,$179.90 ,$38.66 ,ELC,AP
5760,15,1144965,4/14/2022,10:18:14AM,7715-0002,FFB7715-0002,$16.15 ,2,$32.24 ,$64.48 ,$32.18 ,FFB,AP
5760,15,1144965,4/14/2022,10:18:14AM,22626,VEL022626,$8.00 ,4,$11.77 ,$47.08 ,$15.08 ,VEL,AP
5860,64,1147165,4/27/2022,04:34:37PM,359-5915,STM359-5915,$2.23 ,2,$3.44 ,$6.88 ,$2.42 ,STM,AP
5860,64,1147165,4/27/2022,04:34:37PM,343-4009,STM343-4009,$8.73 ,-2,$12.50 ,($25.00),($7.54),STM,A
8325,15,1145263,4/15/2022,09:16:27AM,BT31S1000,ELCBT31S1000,$78.61 ,4,$127.19 ,$508.76 ,$194.32 ,ELC,AE
D5174,16,628808,4/26/2022,,G25179-1010,GATG25179-1010,$20.85 ,,$29.53 ,,,GAT,A
D5174,16,628808,4/26/2022,,G25175-1010,GATG25175-1010,$19.91 ,6,$30.55 ,$183.30 ,$63.84 ,GAT,A
D5174,16,628808,4/26/2022,,G20174-0808,GATG20174-0808,$16.19 ,,$23.54 ,,,GAT,A
D5174,16,628808,4/26/2022,,G25179-0808X,GATG25179-0808X,$13.01 ,,$18.92 ,,,GAT,A
D4113,123,628974,4/27/2022,12:23:24PM,91-01-4759N,WIL91-01-4759N,$246.55 ,1,$321.18 ,$321.18 ,$74.63 ,WIL,AP
D4113,123,628974,4/27/2022,12:23:24PM,77807BW,WEB77807BW,$109.01 ,2,$154.26 ,$308.52 ,$90.50 ,WEB,A
9215,88,1143024,4/1/2022,,2420,TIM02420,$9.33 ,6,$12.88 ,$77.28 ,$21.30 ,TIM,AP
D9650,123,626405,4/6/2022,09:32:36AM,G38100-1008,GATG38100-1008,$2.07 ,0,$3.51 ,,,GAT,AP
D9650,123,626405,4/6/2022,09:32:36AM,5521-10X25GR,FFB5521-10X25GRN,$62.12 ,1,$108.54 ,$108.54 ,$46.42 ,FFB,AP
1238,95,626346,4/5/2022,01:54:49PM,S-986,MILS-986,$16.78 ,1,$24.00 ,$24.00 ,$7.22 ,MIL,AP
1238,95,626346,4/5/2022,01:54:49PM,33406MP,WIX33406MP,$13.95 ,1,$24.20 ,$24.20 ,$10.25 ,WIX,A
9576-1,16,1147244,4/28/2022,09:02:50AM,338-2220,DAY338-2220,$53.49 ,1,$86.66 ,$86.66 ,$33.17 ,DAY,AP
1238,95,626346,4/5/2022,01:54:49PM,S-693,MILS-693,$6.46 ,1,$14.04 ,$14.04 ,$7.58 ,MIL,A
1238,95,626346,4/5/2022,01:54:49PM,33674MP,WIX33674MP,$11.97 ,1,$21.16 ,$21.16 ,$9.19 ,WIX,A
9576-1,16,1147244,4/28/2022,09:02:50AM,327-483,DAY327-483,$10.12 ,4,$18.02 ,$72.08 ,$31.60 ,DAY,AP
1238,95,626346,4/5/2022,01:54:49PM,S-690,MILS-690,$5.51 ,1,$11.11 ,$11.11 ,$5.60 ,MIL,A
1238,95,626346,4/5/2022,01:54:49PM,51971MP,WIX51971MP,$14.12 ,2,$24.50 ,$49.00 ,$20.76 ,WIX,A
9576-1,16,1147244,4/28/2022,09:02:50AM,322-141,DAY322-141,$11.03 ,2,$18.14 ,$36.28 ,$14.22 ,DAY,A
D711,97,626402,4/6/2022,10:03:52AM,3202-0029,GAT3202-0029,$9.89 ,7,$14.51 ,$101.57 ,$32.34 ,GAT,AP
4082,54,1145205,4/15/2022,09:38:22AM,45126,SHL45126,$14.76 ,30,$17.64 ,$529.20 ,$86.40 ,SHL,A
5860,74,1146497,4/23/2022,10:29:27AM,A11205X2728,MERA11205X2728,$41.28 ,1,$61.92 ,$61.92 ,$20.64 ,MER,AP
4082,54,1145205,4/15/2022,09:38:22AM,MYSJT6-CART,LCSMYSJT6-CART,$2.70 ,20,$5.35 ,$107.00 ,$53.00 ,LCS,A
D6450-1,97,627482,4/14/2022,,60530-1008,AGA60530-1008,$3.36 ,1,$8.18 ,$8.18 ,$4.82 ,AGA,A
D1075,95,628406,4/21/2022,03:00:41PM,157.A225X825,ATM157.A225X825HP,$257.49 ,1,$340.41 ,$340.41 ,$82.92 ,ATM,AP
1291,127,629399,4/29/2022,02:41:29PM,M-465,GRKM-465,$55.94 ,-2,$86.65 ,($173.30),($61.42),GRK,A
D3566,87,626930,4/11/2022,03:29:52PM,42808,WIX42808,$58.50 ,3,$62.47 ,$187.41 ,$11.91 ,WIX,A
3205,111,1145115,4/15/2022,11:22:14AM,4400S,TAC4400S,$6.18 ,8,$9.85 ,$78.80 ,$29.36 ,TAC,AP
5866,85,1143388,4/4/2022,12:26:23PM,51365,WIX51365,$4.88 ,12,$4.39 ,$52.68 ,($5.88),WIX,AP
D3290-1,87,626521,4/6/2022,11:50:21AM,LL-245LW-A,QEPLL-245LW-A,$80.50 ,6,$93.00 ,$558.00 ,$75.00 ,QEP,AP
D1170,95,626586,4/7/2022,08:31:17AM,UP10305,ACCUP10305,$139.97 ,1,$185.00 ,$185.00 ,$45.03 ,ACC,AP
4862,6,1146149,4/21/2022,12:30:02PM,K69Z,VWKK69Z,$200.66 ,1,$286.66 ,$286.66 ,$86.00 ,VWK,A
D1158,16,627062,4/12/2022,,141380,EXC141380,$3.68 ,2,$4.82 ,$9.64 ,$2.28 ,EXC,A
5866,85,1146443,4/22/2022,,46680,WIX46680,$47.26 ,1,$47.60 ,$47.60 ,$0.34 ,WIX,AP
5866,85,1146443,4/22/2022,,51830,WIX51830,$10.37 ,,$10.43 ,,,WIX,AP
5866,85,1146443,4/22/2022,,51096,WIX51096,$27.74 ,0,$27.95 ,,,WIX,AP
D3130,129,627749,4/15/2022,03:10:26PM,131852,EXC131852,$9.91 ,1,$15.79 ,$15.79 ,$5.88 ,EXC,AP
5866,85,1146443,4/22/2022,,WF10241,WIXWF10241,$8.91 ,0,$8.96 ,,,WIX,AP
5866,85,1146443,4/22/2022,,WF10242,WIXWF10242,$12.14 ,0,$12.23 ,,,WIX,AP
5866,85,1146443,4/22/2022,,51257,WIX51257,$13.68 ,,$13.78 ,,,WIX,AP
5866,85,1146443,4/22/2022,,51831,WIX51831,$15.19 ,,$15.29 ,,,WIX,AP
564-1,4,1147502,4/29/2022,09:40:26AM,EM21260,PAIEM21260,"$1,972.27 ",1,"$2,268.11 ","2,268.11",$295.84 ,PAI,APQ
565,15,1143509,4/5/2022,12:38:53PM,51515MP,WIX51515MP,$4.55 ,1,$8.87 ,$8.87 ,$4.32 ,WIX,A
5866,85,1145675,4/19/2022,,57221,WIX57221,$32.64 ,,$32.88 ,,,WIX,A
565,15,1143509,4/5/2022,12:38:53PM,63180,TRC63180,$9.67 ,0,$12.90 ,,,TRC,APT
5866,85,1145675,4/19/2022,,51494,WIX51494,$41.76 ,0,$41.27 ,,,WIX,AP
5866,85,1145675,4/19/2022,,42795,WIX42795,$26.09 ,,$27.85 ,,,WIX,A
565,15,1143509,4/5/2022,12:38:53PM,51061,WIX51061,$5.74 ,4,$10.62 ,$42.48 ,$19.52 ,WIX,A
5866,85,1145675,4/19/2022,,57221,WIX57221,$32.64 ,,$32.88 ,,,WIX,A
5866,85,1145675,4/19/2022,,46527,WIX46527,$74.06 ,1,$79.09 ,$79.09 ,$5.03 ,WIX,A
1358,74,1145353,4/18/2022,03:01:09PM,G25170-0808X,GATG25170-0808X,$5.81 ,15,$8.53 ,$127.95 ,$40.80 ,GAT,A
5860,15,1145385,4/18/2022,09:50:13AM,DC23104430,DAYDC23104430,$10.95 ,3,$16.23 ,$48.69 ,$15.84 ,DAY,AP
5860,15,1145385,4/18/2022,09:50:13AM,S646,SLNS646,$4.74 ,2,$7.86 ,$15.72 ,$6.24 ,SLN,AP
1358,74,1145353,4/18/2022,03:01:09PM,G25170-2020X,GATG25170-2020X,$39.07 ,15,$57.07 ,$856.05 ,$270.00 ,GAT,A
D711,129,626953,4/11/2022,10:27:17AM,70392,GAT70392,$3.42 ,3,$6.94 ,$20.82 ,$10.56 ,GAT,A
D711,129,626953,4/11/2022,10:27:17AM,G25170-0810X,GATG25170-0810X,$6.27 ,2,$10.71 ,$21.42 ,$8.88 ,GAT,AP
D711,129,626953,4/11/2022,10:27:17AM,60424-1010,AGA60424-1010,$2.75 ,1,$9.14 ,$9.14 ,$6.39 ,AGA,A
D1922,95,629333,4/29/2022,10:30:10AM,9580HD,GAT9580HD,$12.68 ,4,$18.77 ,$75.08 ,$24.36 ,GAT,AP
D1922,95,629333,4/29/2022,10:30:10AM,9525HD,GAT9525HD,$10.78 ,2,$15.06 ,$30.12 ,$8.56 ,GAT,AP
9000,85,1143385,4/4/2022,10:37:01AM,594-5602,DOR594-5602,$0.00 ,1,$323.85 ,$323.85 ,$323.85 ,DOR,AP
3470-1,13,1143465,4/5/2022,,26353Y,TLC26353Y,$9.43 ,,$19.30 ,,,TLC,A
D0560-1,69,626961,4/11/2022,11:50:05AM,RM3815,LCSRM3815,$2.19 ,36,$3.39 ,$122.04 ,$43.20 ,LCS,AP
D1987,95,626865,4/9/2022,10:35:39AM,MRK4709E2H23,MERMRK4709E2H23V,$32.65 ,2,$51.30 ,$102.60 ,$37.30 ,MER,AE
3916-1,64,1143495,4/5/2022,11:24:22AM,441-030-920-,DAY441-030-920-2,$49.00 ,2,$68.60 ,$137.20 ,$39.20 ,DAY,AP
5860,15,1144332,4/11/2022,10:07:12AM,441799,SLN441799,$11.87 ,-1,$18.51 ,($18.51),($6.64),SLN,A
5860,15,1144332,4/11/2022,10:07:12AM,33651XE,WIX33651XE,$15.01 ,-1,$22.33 ,($22.33),($7.32),WIX,A
D2205,95,626395,4/6/2022,09:07:33AM,33361,WIX33361,$7.79 ,1,$10.07 ,$10.07 ,$2.28 ,WIX,A
D9658,127,629419,4/29/2022,03:08:38PM,212-0110,DEN212-0110,$135.25 ,-1,$175.99 ,($175.99),($40.74),DEN,AW
D7300-1,123,627277,4/13/2022,05:00:46PM,QV4X4NSB-G1,QDCQV4X4NSB-G1,$756.06 ,1,$869.47 ,$869.47 ,$113.41 ,QDC,AP
705-1,4,1144983,4/14/2022,09:51:35AM,WEL216227,SPOWEL216227,$112.64 ,1,$148.74 ,$148.74 ,$36.10 ,SPO,APQT
705-1,4,1147307,4/28/2022,10:47:32AM,52522,GRC52522,$7.03 ,2,$11.54 ,$23.08 ,$9.02 ,GRC,A
705-1,4,1144983,4/14/2022,09:51:35AM,WEL649041X,SPOWEL649041X,$223.82 ,1,$275.00 ,$275.00 ,$51.18 ,SPO,APQT
4770-1,88,1145204,4/15/2022,11:10:25AM,S-20219,SASS-20219,$20.69 ,1,$39.98 ,$39.98 ,$19.29 ,SAS,A
D711,95,627738,4/15/2022,04:35:41PM,51971MP,WIX51971MP,$14.12 ,2,$18.65 ,$37.30 ,$9.06 ,WIX,A
D0515,95,627865,4/18/2022,11:31:05AM,2560-20,MLW2560-20,$183.25 ,1,$229.06 ,$229.06 ,$45.81 ,MLW,AP
D0515,95,627865,4/18/2022,11:31:05AM,RC-400,GRKRC-400,$12.67 ,-1,$17.02 ,($17.02),($4.35),GRK,A
D0515,95,627865,4/18/2022,11:31:05AM,48-11-2420,MLW48-11-2420,$53.40 ,0,$0.00 ,,,MLW,AP
D0515,95,627865,4/18/2022,11:31:05AM,RC-350,GRKRC-350,$9.85 ,1,$14.72 ,$14.72 ,$4.87 ,GRK,AP
D0515,95,627865,4/18/2022,11:31:05AM,2564-20,MLW2564-20,$139.34 ,1,$199.00 ,$199.00 ,$59.66 ,MLW,AP
D0515,95,627865,4/18/2022,11:31:05AM,48-11-2460,MLW48-11-2460,$81.04 ,1,$115.00 ,$115.00 ,$33.96 ,MLW,AP
D0538,16,626667,4/7/2022,03:36:26PM,BT4D,ELCBT4D,$107.43 ,1,$153.11 ,$153.11 ,$45.68 ,ELC,AE
D711,95,628740,4/25/2022,03:14:59PM,M63347,MAXM63347,$14.95 ,4,$20.18 ,$80.72 ,$20.92 ,MAX,AP
2741,47,1145350,4/18/2022,07:28:57AM,MRK4707QH23V,MERMRK4707QH23V,$32.71 ,-4,$47.13 ,($188.52),($57.68),MER,A
7930,46,1147144,4/27/2022,,G25230-1620,GATG25230-1620,$24.22 ,,$43.18 ,,,GAT,AP
7930,46,1147144,4/27/2022,,G25179-0606X,GATG25179-0606X,$10.55 ,,$16.45 ,,,GAT,A
7930,46,1147144,4/27/2022,,G25715-0408,GATG25715-0408,$16.64 ,,$29.37 ,,,GAT,AP
7930,46,1147144,4/27/2022,,G25179-0808X,GATG25179-0808X,$13.01 ,,$19.93 ,,,GAT,A
532-1,13,1144113,4/8/2022,,PL1013-HT,ATRPL1013-HT,$15.59 ,2,$31.20 ,$62.40 ,$31.22 ,ATR,AP
532-1,13,1144113,4/8/2022,,PL1070-HT,ATRPL1070-HT,$11.75 ,1,$19.22 ,$19.22 ,$7.47 ,ATR,A
5860,88,1146671,4/25/2022,02:23:56PM,562.192424,ATM562.192424,$7.63 ,1,$11.35 ,$11.35 ,$3.72 ,ATM,A
2021,15,1146664,4/25/2022,02:11:36PM,R955103009N,MERR955103009N,$29.24 ,-1,$44.42 ,($44.42),($15.18),MER,A
2021,15,1146664,4/25/2022,02:11:36PM,16084,VEL016084,$0.94 ,-2,$2.62 ,($5.24),($3.36),VEL,A
3628,123,628820,4/26/2022,08:18:18AM,136000,EXC136000,$4.90 ,1,$11.11 ,$11.11 ,$6.21 ,EXC,AP
4867,88,1146894,4/26/2022,01:33:17PM,70033,GAT70033,$2.99 ,3,$4.51 ,$13.53 ,$4.56 ,GAT,A
D2148-1,87,627299,4/13/2022,06:31:44PM,MER0143,MERMER0143,$19.29 ,3,$27.51 ,$82.53 ,$24.66 ,MER,AP
D2148-1,87,627299,4/13/2022,06:31:44PM,16660,VEL016660,$3.02 ,10,$5.67 ,$56.70 ,$26.50 ,VEL,AP
D2148-1,87,627299,4/13/2022,06:31:44PM,MRK4515QH20V,MERMRK4515QH20V,$27.83 ,2,$39.98 ,$79.96 ,$24.30 ,MER,AP
4082,74,1145503,4/18/2022,12:43:32PM,568.1001,ATM568.1001,$399.47 ,1,$604.53 ,$604.53 ,$205.06 ,ATM,AP
D1420-1,4,1144874,4/13/2022,12:05:01PM,970-051-503-,DAY970-051-503-0,$136.38 ,1,$194.83 ,$194.83 ,$58.45 ,DAY,A
D1420-1,4,1144874,4/13/2022,12:05:01PM,452-698-014-,DAY452-698-014-0,$125.16 ,1,$175.22 ,$175.22 ,$50.06 ,DAY,APQT
6402-1,64,1144923,4/14/2022,09:04:21AM,631261,EXC631261,$20.05 ,1,$27.16 ,$27.16 ,$7.11 ,EXC,AP
6402-1,64,1144923,4/14/2022,09:04:21AM,621230,EXC621230,$19.28 ,1,$26.23 ,$26.23 ,$6.95 ,EXC,AP
D3100,4,1146218,4/21/2022,10:21:35AM,123.102316.0,ATM123.102316.01,$31.47 ,1,$49.56 ,$49.56 ,$18.09 ,ATM,APQR
D8275-1,95,626104,4/4/2022,09:09:14AM,451036MVR,SLN451036MVR,$16.62 ,1,$31.28 ,$31.28 ,$14.66 ,SLN,A
D8275-1,95,626104,4/4/2022,09:09:14AM,441016,SLN441016,$2.78 ,1,$6.57 ,$6.57 ,$3.79 ,SLN,A
3399,95,628582,4/23/2022,09:01:52AM,212-0110,DEN212-0110,$135.25 ,1,$193.50 ,$193.50 ,$58.25 ,DEN,A
3399,95,628582,4/23/2022,09:01:52AM,16610,VEL016610,$2.23 ,4,$4.64 ,$18.56 ,$9.64 ,VEL,A
3399,95,628582,4/23/2022,09:01:52AM,20062,VEL020062,$0.17 ,5,$0.65 ,$3.25 ,$2.40 ,VEL,A
D4150,87,629089,4/27/2022,03:14:07PM,DC23104430,DAYDC23104430,$10.95 ,10,$14.43 ,$144.30 ,$34.80 ,DAY,AP
3692-1,101,1146291,4/22/2022,08:25:26AM,BT4D,ELCBT4D,$111.07 ,1,$150.50 ,$150.50 ,$39.43 ,ELC,AP
4068,54,1147645,4/30/2022,10:43:10AM,90-01-4576N,WIL90-01-4576N,$141.52 ,1,$202.72 ,$202.72 ,$61.20 ,WIL,A
D3500,129,627186,4/12/2022,12:56:16PM,60736-0808,AGA60736-0808,$2.64 ,1,$6.37 ,$6.37 ,$3.73 ,AGA,A
D8275-1,123,628835,4/26/2022,11:04:28AM,A65,GATA65,$6.06 ,2,$11.76 ,$23.52 ,$11.40 ,GAT,A
D3500,129,627186,4/12/2022,12:56:16PM,G20230-0808X,GATG20230-0808X,$8.30 ,2,$14.40 ,$28.80 ,$12.20 ,GAT,AP
D3500,129,627186,4/12/2022,12:56:16PM,HB5KXT-8,TEXHB5KXT-8,$1.94 ,9,$4.36 ,$39.24 ,$21.78 ,TEX,AFP
D3500,129,627186,4/12/2022,12:56:16PM,60724-0808,AGA60724-0808,$2.82 ,1,$7.00 ,$7.00 ,$4.18 ,AGA,A
D3500,129,627186,4/12/2022,12:56:16PM,G20995-0408X,GATG20995-0408X,$3.59 ,2,$7.09 ,$14.18 ,$7.00 ,GAT,A
2700,4,1143775,4/6/2022,01:13:21PM,11-6370-00-9,SPO11-6370-00-9,$107.80 ,1,$136.55 ,$136.55 ,$28.75 ,SPO,APQT
9000,85,11542,4/11/2022,02:11:33PM,530,ECC530,$15.97 ,1,$30.50 ,$30.50 ,$14.53 ,ECC,AP
D3250-1,129,626994,4/11/2022,01:06:41PM,32036,GAT32036,$0.67 ,10,$1.62 ,$16.20 ,$9.50 ,GAT,AP
D3250-1,129,626994,4/11/2022,01:06:41PM,TEPRO510XL,MISTEPRO510XL,$69.06 ,1,$96.68 ,$96.68 ,$27.62 ,MIS,AFP
2348,127,628872,4/26/2022,12:55:08PM,131482,EXC131482,$179.58 ,-1,$256.80 ,($256.80),($77.22),EXC,A
705-1,!WEB,1147606,4/29/2022,,36223,GAT36223,$23.52 ,1,$33.67 ,$33.67 ,$10.15 ,GAT,A
D4634,87,628672,4/25/2022,07:34:47AM,SA10211,GTASA10211,$43.75 ,2,$68.88 ,$137.76 ,$50.26 ,GTA,AP
D4634,87,628672,4/25/2022,07:34:47AM,G34210-0404X,GATG34210-0404X,$3.92 ,0,$6.32 ,,,GAT,A
D4634,87,628672,4/25/2022,07:34:47AM,XK3124709E2,MERXK3124709E2,$54.61 ,4,$70.94 ,$283.76 ,$65.32 ,MER,AP
D4634,87,628672,4/25/2022,07:34:47AM,22006Y,TLC22006Y,$7.18 ,1,$11.44 ,$11.44 ,$4.26 ,TLC,A
D4634,87,628672,4/25/2022,07:34:47AM,40010155,MID40010155,$78.69 ,1,$119.06 ,$119.06 ,$40.37 ,MID,AP
1060-1,13,1145651,4/19/2022,10:59:23AM,Oct-36,GTA10-36,$1.63 ,7,$3.95 ,$27.65 ,$16.24 ,GTA,AP
D4634,87,628672,4/25/2022,07:34:47AM,81-3115,GRC81-3115,$101.99 ,1,$180.00 ,$180.00 ,$78.01 ,GRC,AP
D4634,87,628672,4/25/2022,07:34:47AM,94926,TLC94926,$0.93 ,0,$1.87 ,,,TLC,A
D4634,87,628672,4/25/2022,07:34:47AM,47691,SKF47691,$31.65 ,2,$43.53 ,$87.06 ,$23.76 ,SKF,AP
1749-1,88,1146193,4/21/2022,04:07:41PM,13-3052,DAY13-3052,$1.21 ,10,$2.10 ,$21.00 ,$8.90 ,DAY,AP
1749-1,88,1146193,4/21/2022,04:07:41PM,E-6034,EUCE-6034,$1.99 ,10,$2.93 ,$29.30 ,$9.40 ,EUC,AP
4128,64,1143131,4/1/2022,12:24:53PM,11-323,MHK11-323,$7.08 ,1,$11.17 ,$11.17 ,$4.09 ,MHK,AP
4128,64,1143131,4/1/2022,12:24:53PM,CS1,MHKCS1,$8.72 ,1,$12.46 ,$12.46 ,$3.74 ,MHK,AP
